BLCA_diff,BRCA_diff,CESC_diff,COAD_diff,ESCA_diff,HNSC_diff,KIRC_diff,KIRP_diff,LIHC_diff,LUAD_diff,LUSC_diff,PRAD_diff,READ_diff,STAD_diff,THCA_diff,UCEC_diff,BLCA_zscore,BRCA_zscore,CESC_zscore,COAD_zscore,ESCA_zscore,HNSC_zscore,KIRC_zscore,KIRP_zscore,LIHC_zscore,LUAD_zscore,LUSC_zscore,PRAD_zscore,READ_zscore,STAD_zscore,THCA_zscore,UCEC_zscore,GIP_1,GIP_2,GIP_3,GIP_4,GIP_5,GIP_6,GIP_7,GIP_8,GIP_9,GIP_10,GIP_11,GIP_12,GIP_13,GIP_14,GIP_15,GIP_16,gene_count
0.829250951,-0.223274661,1.4671322,1.705962802,0.841429852,-0.002324825,0.116375456,-0.203545072,-0.365133078,-0.292368285,0.268037264,-0.522462166,2.486100704,0.400087836,-0.349385624,0.602064084,0.087659505,0.021006703,0.096148496,0.059363223,0.068517199,0.17153077,0.003150563,0.006884095,0.026523377,0.058589429,0.09707419,0.002692507,0.071339672,0.042713341,0.088781746,0.083120827,-0.053829297,0.002257533,-0.08423688,0.08158788,-0.048492245,0.056445256,-0.080803916,-0.07059544,-0.094654426,-0.08833629,0.050973054,-0.11481565,0.09043155,0.041550294,-0.013263547,0.010133475,1832
0.848574788,-0.225151617,1.549934349,1.833492629,0.882344995,0.014390827,0.15958305,-0.156993968,-0.299716447,-0.292079509,0.269292606,-0.525132788,2.272328376,0.421091932,-0.368334113,0.686827889,0.088632162,0.023537475,0.096238122,0.060377119,0.069447243,0.173526904,0.002848573,0.006782999,0.023023043,0.058626099,0.098116501,0.001382205,0.072315429,0.042914031,0.086007966,0.083593145,-0.11719106,-0.03306398,-0.11427575,0.07113588,-0.12211424,0.06326114,-0.10941395,-0.07866112,-0.12019162,-0.09996286,0.07083986,-0.19049078,0.16774413,0.042509478,0.021571625,-0.002874244,22
0.916364494,-0.155448141,0.965213585,0.630459973,0.895614855,0.64739418,1.069426847,0.775647688,0.581844049,0.18807624,0.048180499,1.350179837,1.092734018,0.981770304,-0.729765827,1.242007664,1.360813656,1.245460766,1.387544781,1.036151853,1.261877994,1.14936791,0.488401221,0.413958971,1.231106636,0.804493633,1.415936317,0.642857875,0.985736919,1.014070752,0.899926701,1.576534303,0.01227748,-0.05200419,-0.05145146,0.026751142,0.012431473,-0.025292838,-0.030142339,-0.028838212,-0.011205439,-0.028604059,-0.006505774,0.01546033,-0.015522456,-0.006986933,-0.053123977,0.005473078,1184
0,0,0,0,0,0.958764572,0.163598192,0.064366192,0.51860286,0,1.159932173,0.67207381,0,0.175489758,0.377345297,0.093354048,-0.061399544,-0.069997628,-0.057935679,-0.071168714,-0.058862022,-0.060285622,-0.063855657,-0.053622506,-0.069625453,-0.058136046,-0.06505104,-0.058176915,-0.07236412,-0.060487313,-0.078624434,-0.075316474,-0.31150597,-0.16071828,-0.31444785,0.12581664,-0.40663406,0.18106645,-0.34928215,-0.2735952,-0.10246998,-0.24605146,0.1803242,-0.6059695,0.5200329,0.119524404,0.16979152,0.037105635,122
-0.151120559,-0.584568717,-0.526689919,1.282776176,-0.532010152,-1.215198487,-0.30516618,-1.114833876,-1.025005176,-0.76061347,-0.949812625,-0.30508183,2.045881769,-0.612457973,-0.827198658,-0.787918604,0.042625387,0.05305481,0.060552114,0.036083454,0.039310561,0.060329091,0.021562743,0.016626241,0.090096975,0.111718698,0.065964014,0.039256362,0.046914526,0.051143049,0.197972208,0.056639043,-0.075795285,-0.020076636,-0.07415195,0.023150688,-0.08243701,0.035406925,-0.10970199,-0.07430504,-0.05319465,-0.05238899,0.01877039,-0.0694336,0.12341341,0.041428547,0.014712991,-0.02542037,1449
0.609657077,-0.40769255,-0.0202974,1.707857979,-0.684609749,-0.301401886,-0.326343116,-1.258553282,-1.188012953,0.328771155,0.076094408,0.615160244,2.305189427,-0.767930582,-0.738054893,0.130077507,0.03051049,0.031513237,0.021835533,0.015177497,0.019367347,0.013474198,0.033468145,9.47E-05,0.101042526,0.024351812,0.025980931,0.025034692,0.02969804,0.02946552,0.141679784,0.070821135,-0.02335647,-0.022424554,-0.012985442,0.025699433,-0.036491882,0.006831605,-0.041726414,-0.03084138,-0.0298438,-0.030204974,-0.035185054,0.011407692,0.019946568,0.004964919,-0.038324706,0.008305592,2182
1.193351903,0.163874821,1.74817088,1.731861321,1.040312594,0.264677928,0.460809687,0.015563306,-0.455733284,0.185697573,0.100692302,-0.483613546,2.132875675,0.366626407,-0.13047762,1.006774804,0.168714647,0.067402173,0.227781028,0.152802647,0.146110381,0.310398973,0.024821772,0.042486527,0.016045059,0.110715994,0.213984937,-0.002526266,0.127870691,0.119347417,0.142886659,0.133441257,0.028449424,-0.043712083,-0.032422718,0.0214214,-0.040434834,-0.021708142,0.027716538,-0.009667881,-0.01823052,0.004373125,-0.02924275,0.023695769,-0.05645019,0.045169316,-0.030844769,-0.024447095,2094
0.012755293,-0.189313603,-0.101374987,0.230563327,-0.036674349,-0.863506039,-0.810923109,-0.929290279,-0.875312239,0.183500878,0.02272408,-0.727587222,0.367600289,-0.579961889,0.220528689,-1.139807939,0.17463873,0.012074113,0.235506467,0.099152158,0.160792589,0.245495463,0.050771384,0.088543035,0.249295287,0.142887942,0.187438784,0.106687708,0.095718175,0.134105447,0.368948087,0.159992555,0.04266777,-0.00509757,-0.04875586,0.045492474,-0.006407104,0.025735656,-0.021286033,-0.017725578,-0.018189447,-0.035780445,-0.036699973,0.03236442,-0.010950189,0.001754895,-0.001240423,-0.019161103,1667
-0.614177135,-0.846907404,-1.098857807,-1.459284797,-0.798728496,0.382957401,0.875788285,0.579199152,-0.32456076,0.449218707,0.391303464,0.386171472,-1.64536761,-0.546934727,-0.963058255,-0.293837743,0.489227193,0.486830853,0.422136001,0.594550958,0.483261282,0.36121856,0.344014645,0.234054903,0.524953557,0.401207819,0.568001857,0.39369077,0.581162649,0.542511604,0.154341123,0.499114594,-0.07616329,-0.07453132,-0.07887702,0.03672671,-0.05486988,0.06128074,-0.09262076,-0.07213416,-0.05343831,-0.016955782,0.014837205,-0.0844522,0.087465376,0.042050097,0.01348139,-0.03475197,558
0,0.026502506,0,0,0,0,0,0,0,0.002035848,0,0,0,0,0,0,-0.061414513,-0.070001224,-0.057947787,-0.071169361,-0.058869048,-0.060293699,-0.063858566,-0.053622805,-0.069635042,-0.058156051,-0.065068873,-0.05818297,-0.072364445,-0.060489092,-0.078626785,-0.07532248,-0.21469605,-0.12540963,-0.23756224,0.080609255,-0.3310084,0.14517838,-0.26756853,-0.20878015,-0.1000492,-0.2191501,0.12724002,-0.4551295,0.3829828,0.093804464,0.1398491,0.0503072,36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414513,-0.070001478,-0.057947799,-0.071169361,-0.058869286,-0.060294028,-0.06385864,-0.053622999,-0.069635042,-0.058158615,-0.065068984,-0.058183208,-0.07236423,-0.060488864,-0.078626858,-0.075322621,-0.27640903,-0.16998525,-0.2681211,0.09872579,-0.36678958,0.1636803,-0.3040715,-0.24372847,-0.10157788,-0.21386062,0.17415385,-0.5124569,0.44006136,0.10811404,0.14148228,0.031061081,25
0.885555857,-1.532590579,-0.013691646,-3.511495279,0.859967924,-0.480290169,0.154964666,0.220081696,-0.630854569,-1.471476312,1.116246572,-1.025348575,-3.61180271,-0.277957284,-0.399041821,-0.643058456,-0.060448094,-0.069187209,-0.057285879,-0.070257594,-0.058406651,-0.059649238,-0.063355549,-0.053252812,-0.068908509,-0.057332745,-0.063439967,-0.058066771,-0.07115233,-0.059831086,-0.076646428,-0.073950812,-0.021193683,-0.054577533,-0.050853375,0.067341626,-0.06729728,0.03723403,-0.07807516,-0.010691929,-0.048584968,-0.07398657,-0.003068524,-0.053440157,0.081248105,-0.002460267,-0.012721965,0.008369628,710
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414513,-0.070001478,-0.057947848,-0.071169361,-0.058869286,-0.060294028,-0.06385864,-0.053622999,-0.069635042,-0.058158615,-0.065069009,-0.058183208,-0.072364589,-0.060489092,-0.078626898,-0.075322687,-0.23803093,-0.12798172,-0.23485452,0.08873205,-0.35355455,0.14256181,-0.27480048,-0.20206466,-0.12794659,-0.17606223,0.13498814,-0.46020818,0.38699985,0.13339914,0.1475787,-0.009475066,122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614144,-0.070001331,-0.057947848,-0.071169361,-0.058868871,-0.060294028,-0.063858423,-0.053622957,-0.06963497,-0.058158502,-0.065068721,-0.058183208,-0.072364429,-0.060489092,-0.078626744,-0.075322533,-0.20397857,-0.0943902,-0.18356991,0.07407968,-0.28927147,0.122768335,-0.27639607,-0.14193572,-0.10335073,-0.18980022,0.12332399,-0.3551954,0.38431746,0.100352764,0.11543843,-0.024270777,102
-0.952486892,-1.524839511,-1.29774766,-1.073977397,-0.150577192,-2.838272872,-0.518504596,-1.406677572,-1.329973442,-0.219160257,0.275947367,-0.692292563,-0.4426403,-0.271434963,-0.701250452,-1.924359884,-0.060822991,-0.069506505,-0.057526981,-0.070656289,-0.058409686,-0.059273413,-0.063752072,-0.053556741,-0.068571118,-0.057856382,-0.064474069,-0.057953153,-0.071887054,-0.060019824,-0.078486079,-0.074845498,-0.11216667,-0.07816923,-0.11950986,0.06871206,-0.18594404,0.08596356,-0.18978715,-0.08915463,-0.09251188,-0.14367059,0.11030567,-0.22884151,0.23747653,0.038254417,0.061366387,-0.030369513,209
-0.866570772,-0.913721305,-0.74418778,0.362147745,-0.286620605,-1.406613537,-0.495749989,-0.796479739,-0.940682826,-0.143799066,-1.071873496,-0.236376708,1.110819615,-0.462795744,-0.134580744,-1.281382308,0.630148784,0.573727205,0.63634213,1.077326249,0.593700296,0.783345662,0.519409994,0.55391567,0.928159159,1.285849516,0.77646574,0.573092907,0.974251191,0.867719162,3.046248387,0.588158024,0.015825491,-0.022176448,-0.041627314,0.04961396,-0.003664762,-0.004923138,0.04052192,-0.008612707,-0.04776738,-0.03500362,0.000608311,0.021277089,-0.012788585,0.025459629,-0.037369758,-0.02927616,664
0.785345506,0.417222536,0.381985072,4.556945386,-0.494278678,-0.288089391,-0.145775413,-0.932147096,-0.435334838,1.628728352,0.060550826,0.015569985,5.014025877,-0.432563468,0.134712152,-0.386012897,-0.016433177,-0.027230083,-0.03072205,-0.01073085,-0.020599499,-0.02730217,-0.027223815,-0.026514777,-0.027886047,-0.007390737,-0.0197881,-0.032873983,-0.005856814,-0.007062913,0.046944178,-0.044544923,0.000733918,-0.014255635,-0.044512685,0.066150896,-0.05645106,0.037992626,0.004863549,-0.06644199,-0.04977779,-0.068515204,0.026281856,-0.038255475,-0.011680968,0.011077284,0.015493002,-0.04627967,938
0.735164132,0.332022063,0.340360384,2.20113187,-0.594610996,-0.332653086,-0.150314074,-0.903491032,-0.401506564,1.47703032,-0.061317424,0.092584686,1.928580572,-0.460962451,0.115584762,-0.317363311,-0.011144496,-0.019381494,-0.029715725,-0.010342665,-0.018577698,-0.02645167,-0.021348687,-0.023543992,-0.025335666,-0.003568867,-0.017071446,-0.029207894,-0.005257147,-0.004598894,0.059255338,-0.041571938,0.007508833,-0.03154926,-0.03451284,0.05437608,-0.05431822,0.011135346,-0.007675096,-0.06819636,-0.06417918,-0.06285331,0.027334034,-0.037139416,-0.001115717,0.012222073,0.007573106,-0.046896927,84
-0.564373954,-0.270046955,-0.522917243,1.994204393,-1.80546572,-2.358688298,-0.349173156,-1.767091133,-1.517925935,-0.251258409,-1.556573882,-0.178827239,2.224827648,-1.729771348,-0.786171572,-1.59423531,0.233515203,0.18859245,0.130691345,0.057381938,0.131239315,0.202751223,0.125104375,0.114582619,0.213246056,0.304178649,0.232620402,0.297859913,0.032169664,0.239404892,0.799002017,0.074598237,0.028739706,-0.046013243,-0.023896538,0.004702918,0.001747684,0.012448968,-0.016154138,0.01969794,-0.02502245,-0.026051896,-0.035797372,0.0457856,0.009424526,0.00300855,-0.049346417,0.025393546,851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414513,-0.070001478,-0.057947848,-0.071169361,-0.058869286,-0.060294028,-0.06385864,-0.053622999,-0.069635042,-0.058158615,-0.065069009,-0.058183208,-0.072364589,-0.060489092,-0.078626898,-0.075322687,-0.18896134,-0.04569222,-0.15454298,0.09382407,-0.2588473,0.13036694,-0.22409362,-0.09035957,-0.118684724,-0.13270989,0.05714929,-0.32124972,0.29640126,0.037447605,0.058672532,-0.022202387,89
2.543583868,1.260429604,1.479074364,4.208103676,1.243512766,1.854369423,0.33835398,0.120382325,0.683097086,2.695891535,1.692615215,0.282981796,5.342630829,0.925748788,-0.350139563,1.902269597,-0.058383075,-0.067259917,-0.056176227,-0.069002284,-0.057209343,-0.058579476,-0.062272757,-0.052687402,-0.068347844,-0.056297947,-0.061445666,-0.057604476,-0.070079123,-0.05893026,-0.076426611,-0.070856327,-0.05254725,-0.019407298,-0.06557092,0.049722042,-0.07423102,0.053897854,-0.13217722,-0.042906053,-0.053603455,-0.044677325,0.00666149,-0.08570318,0.12189935,0.046315994,0.018925361,-0.03245814,1096
0.349306595,0.070623604,0.045300944,0,0.351974422,0.112706649,0.047452268,0.027317902,0,0,0,0.106489841,0,0.76608127,0.222399406,0.362622381,-0.061411955,-0.070000589,-0.057945597,-0.071157001,-0.058856288,-0.060292062,-0.063856535,-0.053621155,-0.069612771,-0.058157584,-0.065062895,-0.058182595,-0.072362639,-0.060078108,-0.078625447,-0.07507715,-0.058016088,-0.050404485,-0.094506435,0.026615422,-0.11086072,0.054406814,-0.12866697,-0.054653395,-0.09907322,-0.040277943,0.035993718,-0.1450027,0.13150969,0.033446282,0.045392256,0.017367827,725
0,0,0,0,0.466957488,0.141882753,0.045971844,0.063634275,0,0,0.284853627,0.09183068,0,0.808871328,0.222344511,0.316224958,-0.061412385,-0.070000955,-0.057945028,-0.071156116,-0.058857011,-0.060291875,-0.063856328,-0.053619416,-0.069615705,-0.05815785,-0.065064818,-0.058182651,-0.072364264,-0.060037662,-0.078624269,-0.07514579,-0.09220572,-0.04061786,-0.11232448,0.0657635,-0.16621312,0.04955467,-0.18414631,-0.05764931,-0.14358187,-0.06731018,0.026200006,-0.20073777,0.19195348,0.014931615,-0.00481426,0.003469644,523
0,0,0,0,0,0,0.013264742,0.031855577,0,0,0,0.01489499,0,0,0.06002784,0,-0.0614143,-0.070001331,-0.057947679,-0.071168581,-0.058867951,-0.060293916,-0.063858444,-0.053622871,-0.069632831,-0.058158581,-0.065068636,-0.058183124,-0.072364441,-0.060428207,-0.078626539,-0.075307621,-0.13322853,-0.028075807,-0.13240136,0.05271559,-0.17528677,0.0671044,-0.2013734,-0.09390042,-0.13509053,-0.05320839,0.036984954,-0.20940194,0.18049124,0.03627885,0.028236741,0.009082913,687
0,0,0,0,0,0.036587592,0.036598158,0.029311787,0,0,0,0,0,0.403795064,0,0.172061364,-0.061413506,-0.070001177,-0.057947476,-0.071168481,-0.058866268,-0.060293624,-0.063857658,-0.053622427,-0.069631905,-0.058158586,-0.065067469,-0.05818295,-0.072364317,-0.06037468,-0.078626494,-0.075270081,-0.16972968,-0.046053976,-0.16496503,0.08571082,-0.20976533,0.13922009,-0.2595089,-0.10409683,-0.1476037,-0.13396995,0.051996294,-0.29054952,0.27943635,0.028339837,0.06233708,0.026884764,522
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414513,-0.070001478,-0.057947848,-0.071169361,-0.058869286,-0.060294028,-0.06385864,-0.053622999,-0.069635042,-0.058158615,-0.065069009,-0.058183208,-0.072364589,-0.060489092,-0.078626898,-0.075322687,-0.27519333,-0.14882588,-0.2773216,0.13747887,-0.3523332,0.1846978,-0.32628688,-0.2413643,-0.15019932,-0.19580412,0.11700237,-0.4801094,0.46954232,0.101054534,0.17218785,0.03424387,312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414513,-0.070001478,-0.057947848,-0.071169361,-0.058869286,-0.060294028,-0.06385864,-0.053622999,-0.069635042,-0.058158615,-0.065069009,-0.058183208,-0.072364589,-0.060489092,-0.078626898,-0.075322687,-0.26525187,-0.1432899,-0.2537387,0.11181328,-0.317742,0.17134076,-0.2955085,-0.21130069,-0.17313054,-0.17456299,0.10638227,-0.40842533,0.41688627,0.09956321,0.1459865,0.035427406,153
1.734368074,1.177323619,1.104229487,0.519188128,-1.340420906,-0.979405481,-2.229508348,-2.410443848,-1.23176084,-0.521328042,-2.191454494,0.921908628,1.645510684,-0.129588611,0.620985163,1.836888596,-0.055231244,-0.062198694,-0.051343639,-0.06944342,-0.052417385,-0.05421652,-0.060493355,-0.050034305,-0.061410011,-0.039393888,-0.052929974,-0.051773712,-0.070348306,-0.056614992,-0.050598384,-0.066935601,-0.31282285,-0.1905874,-0.3354522,0.118831255,-0.4438675,0.1765642,-0.3694152,-0.28633168,-0.124331445,-0.24747658,0.19751182,-0.6365094,0.55196697,0.14641096,0.17795855,0.047492422,153
1.385365318,0.239631474,1.352658894,-2.723981875,0.707660523,0.964299209,-0.084637645,-0.016709524,0.284283532,-1.162327276,0.079641243,1.80875406,-2.188634379,0.083290215,-1.744732153,2.947330514,-0.060532554,-0.067910275,-0.057099967,-0.070082087,-0.058406328,-0.059732798,-0.062786577,-0.052952575,-0.06873703,-0.057526932,-0.064041831,-0.057572715,-0.071384861,-0.059695535,-0.077753552,-0.072114419,-0.29153204,-0.16977037,-0.3124695,0.13102311,-0.4037278,0.17371748,-0.34003246,-0.2564232,-0.1035974,-0.2507798,0.19384377,-0.5814246,0.49784145,0.12798107,0.16699448,0.042842142,117
-1.751608829,-0.56790862,-1.056399678,-0.071771897,-1.668998713,-2.176649784,-0.652255794,-0.421340702,-0.835435936,-1.943616584,-2.964672564,0.283599775,-0.017705029,-1.057463043,-0.799830868,0.190824838,1.334669996,9.029599964,1.276660135,0.621999132,1.573866954,1.274615772,19.47795098,18.30649185,2.984523486,2.547520421,3.26353291,3.570417074,0.58770336,1.580191145,13.96904288,5.049008029,0.016599676,-0.053059515,-0.017110983,-0.00975945,-0.034960553,0.028366273,0.000938487,-0.012964775,-0.035203747,-0.04754533,-0.023337219,0.031485934,-0.055285852,0.02525434,-0.028754974,0.024769349,1456
0.247574814,-0.46107614,-0.373699225,2.520334226,-0.694421469,-0.622429877,-1.154187088,-1.569061746,-0.628260292,-0.198305735,-1.551115546,0.929069539,2.453037921,-0.199977101,-0.519609332,0.208580702,-0.004372194,0.00517035,-0.019910715,-0.023673201,-0.009633715,-0.023343518,0.009846424,0.0085999,0.02436739,0.013875317,-0.006932548,0.012690821,-0.021111291,-0.008402655,0.037681244,0.009001125,0.017408565,-0.033107415,-0.035827566,0.054797597,-0.017293323,0.017716568,0.012357768,-0.025915753,-0.019919924,-0.041455716,0.014295571,0.009703103,0.026614472,0.038602296,0.000288122,-0.04484019,1562
0.003621785,-0.246919501,-0.081905952,-0.93463656,-1.105268532,-0.370811003,-0.946914759,-0.720083195,-0.520133714,-0.645565721,-0.653317591,0.595961808,-0.7851558,-0.367916124,-0.737296778,0.745978232,-0.022298975,0.001129325,-0.029991661,-0.045508041,-0.019050524,-0.035136431,0.077043956,0.047521177,-0.01730348,-0.029379518,-0.028909376,-0.023002903,-0.036562741,-0.031259574,0.044028364,-0.005290806,-0.0666879,-0.042070147,-0.0993558,0.053820103,-0.105003245,0.08941198,-0.14943485,-0.076064736,-0.08608184,-0.09565927,0.054095767,-0.14893094,0.16100232,0.014466116,0.016268471,-0.04677611,2014
0.321303991,-0.230447393,0.250278139,-1.369869711,-0.644785056,-0.460779145,-0.064428625,0.162150029,0.696432338,-0.974793282,-2.250672096,0.73632884,-1.156874982,0.224797235,-0.044466249,0.55384323,0.72128944,1.013653011,0.433889659,0.649151911,0.618362805,0.509472976,0.995399803,1.276950599,1.820706062,1.449513833,0.978356912,0.806660871,0.706276579,0.562485996,2.277163031,0.934155992,0.008029562,-0.01848847,-0.06402168,0.050385788,-0.06154624,-0.009373789,-0.07523545,-0.060145777,-0.075619854,-0.06116365,0.01964268,-0.07801296,0.034397647,0.013290533,-0.028499393,-0.019442184,1417
0.166568837,-0.320794904,0.331744845,1.567164561,-0.858019775,-1.018644192,0.06495626,-0.170933195,-0.908564072,0.265063072,0.029563617,0.018129612,1.727523597,-0.423161355,-0.526965357,0.132111189,1.277121267,1.642526511,1.166325399,1.141365894,0.839382484,1.095861823,1.987840945,1.362651584,2.377274601,1.261151369,1.508922584,0.916721386,1.095044981,0.975368946,3.335837797,2.117901459,-0.052664366,-0.032863084,-0.048831113,0.036577433,-0.08438125,0.044370983,-0.07326363,-0.058748696,-0.06050774,-0.051100045,0.010727096,-0.045546047,0.048627593,-0.010332791,0.002652595,-0.045312405,2203
1.427485789,-0.666870407,5.39146135,-0.177547242,-0.557543933,1.502138979,-1.859699415,1.237781071,0.099248349,2.70571546,3.984943881,-0.717845571,0,-1.124299868,1.068371583,0.781717323,-0.045878681,-0.068861278,-0.043526225,-0.06838809,-0.049558123,-0.041419951,-0.062199009,-0.047381589,-0.069445275,-0.055671264,-0.058110062,-0.057793723,-0.069867706,-0.054442123,-0.063626254,-0.067854863,0.053377457,-0.008456618,-0.009237649,0.022775581,0.024792688,-0.031188669,0.02092157,0.022240147,-0.027222471,-0.02873994,-0.037801564,0.024395714,-0.051786326,0.0322197,-0.03179619,-0.002454146,544
1.918164124,1.165909248,0.517184591,0,1.160981476,0.640873967,0.229883318,-0.582514396,1.073958813,-0.19593638,-0.36613569,0.617779838,0,1.055519731,-0.710402794,0.582311338,-0.061331495,-0.069932692,-0.057867914,-0.071097051,-0.058795646,-0.060206741,-0.06378957,-0.0535888,-0.069563332,-0.058102403,-0.064985676,-0.058134179,-0.072282112,-0.06041193,-0.078474116,-0.075234906,-0.34986567,-0.14604004,-0.3157723,0.1263639,-0.46601352,0.19928119,-0.40537333,-0.2336389,-0.1344127,-0.26280296,0.19520438,-0.635469,0.5703848,0.1285113,0.17311917,0.012620617,67
0.146937326,0.141462553,0,0,0,0.238589217,0.172859757,0,0,0.164096916,0.191522013,0.06004261,-0.057554397,0.113970991,0.163202798,0.555743566,-0.061413407,-0.070000018,-0.057945741,-0.071167581,-0.058866239,-0.060292541,-0.063857559,-0.053622822,-0.069634077,-0.058157715,-0.06506714,-0.058183015,-0.072360187,-0.06048816,-0.078625755,-0.075316758,-0.31733727,-0.17169216,-0.3266626,0.13138485,-0.43578357,0.17670743,-0.3680409,-0.27488562,-0.1075238,-0.26600587,0.18878914,-0.6250483,0.5378378,0.12722833,0.19296479,0.03491974,187
1.245145292,0.501587735,0,0.149732004,1.326828451,0.61452295,0.287679748,0.643926074,0.44390336,0.938010339,0.918813405,0.358005999,0,0.990215234,0.397340879,0.645358999,-0.061402989,-0.069988918,-0.057933901,-0.071158557,-0.058859312,-0.060282691,-0.063855344,-0.053620561,-0.069632186,-0.05814975,-0.065049438,-0.05817807,-0.072356874,-0.060481127,-0.078619231,-0.075305411,-0.34986567,-0.14604004,-0.3157723,0.1263639,-0.46601352,0.19928119,-0.40537333,-0.2336389,-0.1344127,-0.26280296,0.19520438,-0.635469,0.5703848,0.1285113,0.17311917,0.012620617,90
0.827226403,0.731309857,0.773721146,-3.72487574,0.620844709,0.383331975,0.781645813,0.992629798,0.687370193,-0.297329126,0.974511391,0.309332151,-2.852328486,1.195984879,-0.701031976,1.847319771,-0.060690888,-0.068753521,-0.057423962,-0.070040557,-0.058186297,-0.059795664,-0.063498629,-0.053275479,-0.069207043,-0.057480673,-0.064300361,-0.058016826,-0.07133615,-0.059780848,-0.078005542,-0.074381595,-0.32315785,-0.14197028,-0.28932196,0.13447773,-0.4582271,0.17367145,-0.3961786,-0.20752652,-0.13701174,-0.25266492,0.19504505,-0.58816993,0.53416556,0.13482004,0.14748265,0.010256877,156
0.10552554,-0.604474223,0.319641825,-2.078791213,-0.316860345,-0.701750943,1.343778864,0.222636702,-1.564329737,-0.229262433,-0.432000506,-0.589849338,-1.093410781,-0.215072625,-1.600793565,0.378370526,-0.061187361,-0.06970448,-0.057581979,-0.07063383,-0.058687954,-0.059916252,-0.063606194,-0.053450567,-0.069327518,-0.057626561,-0.06454323,-0.058033041,-0.071892361,-0.060177538,-0.078237896,-0.074870701,-0.34121728,-0.18230148,-0.3314935,0.1173479,-0.42591643,0.19131233,-0.37594366,-0.268836,-0.14963454,-0.26959878,0.2053537,-0.6252625,0.5448934,0.13196431,0.1844642,0.04003395,84
0,0.364495118,0,-1.725505918,0.321462203,0.671798171,0.603422282,0.09257655,0.976724654,-0.249018451,0.234463971,0.483820449,-0.938265867,0.509965716,0.057582341,1.026683157,-0.061298157,-0.069996434,-0.057902501,-0.070633219,-0.058655818,-0.06028711,-0.063825349,-0.053599802,-0.069565003,-0.058122061,-0.065052582,-0.058173312,-0.071647961,-0.060150871,-0.078622315,-0.07480068,-0.34986567,-0.14604004,-0.3157723,0.1263639,-0.46601352,0.19928119,-0.40537333,-0.2336389,-0.1344127,-0.26280296,0.19520438,-0.635469,0.5703848,0.1285113,0.17311917,0.012620617,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061414296,-0.070001414,-0.057947848,-0.071169305,-0.058869286,-0.060294028,-0.06385864,-0.053622999,-0.069635042,-0.058158566,-0.065069009,-0.058183208,-0.072364589,-0.060489092,-0.078626776,-0.075322687,-0.30917096,-0.15849961,-0.3046808,0.12692806,-0.40152052,0.17662673,-0.33945483,-0.26395854,-0.109418154,-0.24343033,0.17763545,-0.58728075,0.49952474,0.12164417,0.179874,0.034446277,219
1.968874652,0.538133083,1.078044922,-0.706496038,0.56032704,0.614133568,0.505284323,0.734106993,0.576321405,-0.148108442,0.732246278,0.419193325,-0.62828431,0.728574616,0.309708688,1.38537417,-0.06139342,-0.069989244,-0.057932961,-0.071144402,-0.05885887,-0.060280509,-0.063851693,-0.053618049,-0.069625431,-0.058142007,-0.065050821,-0.058179919,-0.072348417,-0.060470464,-0.078610672,-0.07529569,-0.3019719,-0.16631292,-0.31068084,0.12226436,-0.40922448,0.18362464,-0.33804238,-0.25782716,-0.096985996,-0.24916771,0.18934262,-0.58415544,0.49709618,0.12529512,0.17196232,0.03318318,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045215108,0,-0.061414285,-0.07000112,-0.057947478,-0.071168988,-0.058869228,-0.060293001,-0.063858389,-0.053621952,-0.069635042,-0.058158423,-0.06506847,-0.058183208,-0.072364403,-0.060488869,-0.078626693,-0.075322349,-0.35120317,-0.17595097,-0.34115452,0.13282451,-0.456638,0.20010105,-0.38371807,-0.3050458,-0.13243377,-0.25231004,0.18681826,-0.63314855,0.525843,0.168419,0.19649315,0.049215637,25
2.097954782,0.296001724,0,0,1.148848637,1.393437162,0.278611464,0.293180708,2.524868629,1.019957039,1.280741865,0.214009524,0,0.844805413,0.293599759,0.853649368,-0.061362778,-0.069994301,-0.057929647,-0.071137176,-0.058834493,-0.060261602,-0.063849414,-0.053610208,-0.06954309,-0.058143581,-0.065041665,-0.058179525,-0.072333467,-0.060472535,-0.078622424,-0.075292716,-0.31380838,-0.13107194,-0.27685964,0.11439992,-0.4190483,0.17512989,-0.36282504,-0.2126605,-0.12596732,-0.22653908,0.17305651,-0.5585406,0.50195533,0.118642464,0.14800452,0.016115356,61
